ID	NumUnique	PopUniq	Nom_Pop	Assigned	Sexe	Year	Cohorte	NGS-SSsp2210	NGS-SSsp2210-b	NGS-SsaD486	NGS-SsaD486-b	Ssa-1.7	Ssa-1.7-b	Ssa-10.1	Ssa-10.1-b	Ssa-10.2	Ssa-10.2-b	Ssa-11.2	Ssa-11.2-b	Ssa-11.3	Ssa-11.3-b	Ssa-11.5	Ssa-11.5-b	Ssa-11.8	Ssa-11.8-b	Ssa-12.5	Ssa-12.5-b	Ssa-13.8	Ssa-13.8-b	Ssa-14.2	Ssa-14.2-b	Ssa-14.3	Ssa-14.3-b	Ssa-14.5	Ssa-14.5-b	Ssa-14.6	Ssa-14.6-b	Ssa-14.8	Ssa-14.8-b	Ssa-15.1	Ssa-15.1-b	Ssa-15.3	Ssa-15.3-b	Ssa-15.7	Ssa-15.7-b	Ssa-17.1	Ssa-17.1-b	Ssa-18.7	Ssa-18.7-b	Ssa-19.1	Ssa-19.1-b	Ssa-19.2	Ssa-19.2-b	Ssa-19.3	Ssa-19.3-b	Ssa-2.1	Ssa-2.1-b	Ssa-2.2	Ssa-2.2-b	Ssa-2.7	Ssa-2.7-b	Ssa-20.2	Ssa-20.2-b	Ssa-21.2	Ssa-21.2-b	Ssa-22.5	Ssa-22.5-b	Ssa-22.9	Ssa-22.9-b	Ssa-22.d31	Ssa-22.d31-b	Ssa-25.11	Ssa-25.11-b	Ssa-25.2	Ssa-25.2-b	Ssa-26.1	Ssa-26.1-b	Ssa-4.d44	Ssa-4.d44-b	Ssa-5.2	Ssa-5.2-b	Ssa-6.2	Ssa-6.2-b	Ssa-7.12	Ssa-7.12-b	Ssa-9.3	Ssa-9.3-b	Ssa-9.8	Ssa-9.8-b
17R0104	65	2	Puyjalon	oui	F	2017	2015	37	45	40	40	49	52	37	40	48	48	43	73	54	63	37	46	64	73	69	69	42	42	42	54	64	70	0	0	42	45	63	63	43	49	62	65	73	79	Unscored	Unscored	68	71	56	83	38	41	49	55	34	34	35	35	43	43	Unscored	Unscored	60	78	59	59	64	64	50	50	39	39	36	42	33	57	35	39	43	49	40	46	45	45	37	40	34	34
17R0106	66	2	Puyjalon	non	F	2017	2014	25	45	40	40	49	55	28	37	51	51	49	49	57	57	37	46	73	73	69	69	42	48	54	60	67	67	36	36	45	45	60	60	43	43	53	62	61	73	46	67	71	71	56	62	38	41	55	55	34	34	35	35	34	43	Unscored	Unscored	60	60	0	0	58	64	54	54	39	48	51	51	33	57	35	37	49	49	40	46	30	30	37	46	28	34
17R0108	67	2	Puyjalon	non	M	2017	#VALEUR!	25	25	40	48	49	52	28	40	51	51	43	49	54	57	37	37	73	73	72	72	42	42	42	54	64	70	39	39	45	45	66	69	46	49	53	56	64	73	46	64	68	68	56	56	38	41	52	55	28	34	35	44	34	43	Unscored	Unscored	0	0	59	68	64	64	54	56	39	39	42	51	57	57	35	39	49	49	40	46	30	45	37	46	34	34
17R0110	68	2	Puyjalon	oui	F	2017	2015	25	37	40	44	52	55	40	40	51	51	43	49	63	63	37	37	73	73	69	69	42	42	42	54	64	64	21	36	42	45	60	60	43	49	53	53	64	70	46	55	68	71	56	62	38	38	55	55	34	34	35	35	43	46	Unscored	Unscored	60	78	59	59	64	64	50	50	39	39	36	42	33	33	35	39	49	49	40	46	36	45	37	40	34	37
17R0112	69	1	Romaine	non	F	2017	2015	45	45	36	52	52	52	28	40	48	57	49	73	54	66	46	46	73	73	60	69	42	42	42	60	64	70	21	42	45	45	0	0	46	46	53	56	64	73	0	0	68	71	56	59	38	38	52	55	28	37	35	35	16	34	42	42	0	0	65	68	64	67	50	50	39	39	42	51	33	33	35	35	49	49	40	46	30	45	37	40	31	31
17R0114	70	2	Puyjalon	non	F	2017	2014	25	45	32	40	49	52	37	40	51	51	49	73	54	63	37	46	64	67	69	69	42	42	42	42	64	70	39	39	45	45	0	0	43	43	53	65	73	73	55	55	68	71	56	62	38	41	49	55	34	34	35	35	37	43	42	42	60	75	71	80	0	0	50	56	39	48	42	51	0	0	35	35	49	49	46	46	36	45	37	40	31	31
17R0116	71	2	Puyjalon	non	M	2017	2014	45	45	36	52	46	49	40	43	51	51	73	73	63	63	37	37	64	73	63	69	42	42	42	60	64	67	39	39	42	42	66	66	43	43	53	53	64	73	46	64	71	77	62	62	38	38	55	55	34	34	35	35	43	43	42	42	60	78	65	80	64	64	50	50	39	48	36	42	33	33	35	39	49	49	40	46	30	45	37	40	31	31
17R0118	72	2	Puyjalon	non	M	2017	2015	25	25	52	52	46	49	40	43	48	51	49	49	54	57	46	46	0	0	69	72	42	48	42	42	64	70	36	36	45	45	0	0	43	43	56	62	79	79	46	55	68	77	56	59	38	41	52	55	34	34	35	38	43	46	39	42	60	60	0	0	64	64	50	50	39	51	42	42	57	57	35	39	49	49	40	40	30	30	37	46	34	34
17R0120	73	2	Puyjalon	non	M	2017	2014	45	45	48	52	49	55	40	40	51	51	43	73	63	63	37	37	64	73	63	69	48	48	54	60	64	67	36	39	42	42	60	66	43	43	62	62	79	79	46	46	68	71	62	83	38	38	55	55	34	34	35	35	34	37	42	42	78	78	56	80	64	67	50	50	39	39	36	36	33	54	37	39	49	49	46	46	30	30	46	46	31	34
17R0122	74	1	Romaine	non	M	2017	2015	45	49	52	52	49	52	28	40	48	51	49	49	54	66	46	46	73	73	69	69	42	42	42	42	64	64	36	36	45	45	57	69	46	46	65	65	73	73	43	55	68	68	59	59	38	38	55	58	34	37	35	38	16	43	39	39	60	60	65	65	64	67	50	56	39	48	36	36	33	33	35	35	49	49	40	46	30	45	37	40	31	31
17R0124	75	2	Puyjalon	non	M	2017	2014	25	45	36	52	49	55	43	43	51	51	49	73	57	63	37	46	64	73	69	72	42	42	42	42	64	70	36	36	45	45	0	0	43	46	53	53	64	73	46	55	68	71	62	62	38	38	55	55	28	34	35	35	16	43	42	42	0	0	59	65	58	61	50	54	39	39	42	51	33	33	39	39	49	49	46	46	30	30	40	46	31	34
17R0126	76	2	Puyjalon	non	F	2017	2014	25	45	32	56	49	52	40	40	51	51	73	73	54	66	46	46	64	73	69	69	42	42	42	60	64	64	39	39	42	45	66	66	43	43	53	65	73	73	64	64	68	71	56	56	41	41	49	52	34	34	35	35	37	43	39	45	75	78	59	80	64	67	50	50	39	48	51	51	33	33	37	39	49	49	46	46	45	45	37	40	31	31
17R0128	77	2	Puyjalon	non	M	2017	2013	41	65	40	40	49	52	37	40	51	51	49	58	54	63	37	46	64	73	69	69	48	48	42	54	64	64	36	39	45	45	0	0	46	49	62	65	64	64	46	46	71	71	56	62	38	38	55	55	34	34	35	41	34	37	39	45	60	78	0	0	64	67	50	56	39	39	36	51	33	33	35	37	49	49	40	40	36	45	37	37	34	37
17R0132	78	2	Puyjalon	non	M	2017	2014	25	45	32	40	55	55	37	40	51	51	43	49	54	57	46	46	73	73	69	69	42	48	42	54	64	70	21	21	45	45	0	0	43	49	53	62	61	64	46	46	68	71	56	56	41	41	55	55	34	34	35	41	37	43	42	42	60	75	59	71	64	64	50	56	39	39	36	51	33	33	35	37	49	49	46	46	30	36	37	37	34	34
17R0136	79	2	Puyjalon	non	F	2017	2014	41	45	40	52	49	52	28	28	51	51	43	73	54	54	37	46	64	73	69	69	42	42	42	60	67	70	21	36	45	45	0	0	43	49	62	62	73	79	55	55	68	68	56	56	41	41	55	55	34	34	35	41	16	37	42	42	60	60	71	80	0	0	50	54	39	39	42	51	33	33	35	35	49	49	40	46	36	51	37	37	34	34
17R0138	80	2	Puyjalon	non	M	2017	2015	25	37	40	40	49	52	40	40	51	51	43	58	63	63	37	46	0	0	69	69	48	48	42	54	64	64	21	39	42	45	0	0	43	49	56	62	64	79	0	0	68	71	59	62	38	41	52	55	28	34	35	38	43	43	42	42	60	60	0	0	0	0	50	54	39	51	42	42	33	33	37	39	49	49	40	46	45	45	37	46	28	37
17R0145	81	2	Puyjalon	non	F	2017	2014	25	45	40	56	52	55	40	40	51	51	49	73	54	63	37	49	73	73	69	69	42	42	42	60	64	64	39	39	42	45	66	66	43	43	53	62	64	73	55	64	71	77	56	56	41	41	52	52	28	34	35	35	34	37	39	42	78	78	59	80	64	67	50	50	39	39	42	51	33	33	35	39	49	49	46	46	36	45	40	46	31	34
17R0146	82	2	Puyjalon	non	F	2017	2013	37	45	40	52	52	55	28	43	48	57	43	73	57	57	37	37	73	73	63	72	48	48	42	42	64	67	36	39	42	45	60	66	43	49	53	59	64	73	46	46	71	71	56	83	38	41	49	55	34	34	35	35	34	43	39	42	0	0	0	0	64	67	54	56	39	39	45	57	33	33	37	37	49	49	46	46	45	45	37	40	34	37
17R0147	83	2	Puyjalon	non	F	2017	2014	45	45	52	52	46	49	40	40	51	51	43	49	57	63	37	37	64	73	63	63	48	48	54	60	64	64	36	36	45	45	57	69	43	49	62	68	79	79	46	64	68	77	56	62	38	38	55	55	34	34	35	35	34	43	42	45	0	0	56	71	64	67	50	50	39	39	36	36	33	33	35	39	49	49	46	46	30	30	40	46	31	31
17R0148	84	2	Puyjalon	non	F	2017	2014	37	45	40	52	46	55	37	40	51	51	49	58	54	57	37	46	64	73	63	69	42	48	42	60	64	67	0	0	42	45	0	0	43	49	62	62	79	79	46	46	0	0	56	56	41	41	52	55	28	34	35	35	37	37	42	42	0	0	56	59	0	0	50	50	39	39	36	36	33	33	35	39	49	49	40	46	30	36	37	46	34	34
17R0149	85	2	Puyjalon	non	M	2017	2015	25	25	40	52	55	55	28	37	51	51	49	58	57	57	37	49	73	73	69	69	42	48	60	60	64	70	36	39	45	45	63	69	49	49	53	62	73	73	46	46	71	77	56	59	38	38	49	55	28	34	35	35	31	34	39	42	60	78	80	80	64	67	50	50	39	39	36	42	0	0	37	39	49	49	40	46	36	45	37	40	31	34
17R0150	86	2	Puyjalon	non	M	2017	2014	25	45	40	52	49	55	37	43	48	51	43	58	63	63	37	46	73	73	63	72	42	48	54	54	64	64	36	36	42	42	60	60	49	49	65	68	73	79	55	64	68	71	56	56	38	38	49	55	34	34	35	35	34	46	42	42	60	78	71	80	64	64	50	56	39	39	42	42	33	57	37	39	49	49	46	46	45	45	37	37	34	37
17R0151	87	2	Puyjalon	non	F	2017	2015	25	37	40	52	49	55	28	40	51	54	43	49	54	57	37	37	73	73	69	72	0	0	42	54	67	70	36	39	42	42	60	66	46	49	53	62	64	73	58	64	71	71	56	62	38	41	52	55	28	34	35	44	37	43	39	39	78	81	68	80	64	67	50	56	0	0	42	42	0	0	37	37	43	49	40	40	36	45	37	37	34	37
17R0153	88	2	Puyjalon	non	F	2017	2015	25	25	40	40	49	55	28	37	45	51	49	73	54	63	37	49	73	73	69	69	42	42	42	60	64	64	21	39	42	45	60	60	43	49	53	65	73	73	46	55	68	71	56	62	38	41	55	55	34	34	35	35	16	37	15	42	60	78	80	80	64	70	50	54	39	39	45	51	33	33	35	35	43	49	40	46	45	45	37	40	34	37
17R0154	89	2	Puyjalon	non	M	2017	2015	25	25	32	40	49	55	28	37	51	51	49	49	54	57	37	37	64	64	69	72	42	42	42	42	64	70	39	39	42	45	66	66	49	49	62	62	73	79	46	55	68	71	62	83	38	38	55	55	34	34	35	35	16	43	36	42	60	78	68	80	64	64	50	54	39	39	51	51	33	33	35	35	49	49	40	40	30	45	40	40	34	37
17R0158	90	2	Puyjalon	non	F	2017	2015	25	45	40	52	52	55	28	40	51	54	49	73	57	63	46	46	64	73	57	69	42	42	42	42	64	64	36	39	42	45	66	66	46	49	53	59	55	79	46	64	68	71	59	62	38	38	55	55	34	34	35	41	16	43	39	42	60	78	80	80	64	67	50	50	39	39	42	51	33	57	37	37	49	49	40	46	30	45	37	37	31	34
17R0160	91	2	Puyjalon	non	F	2017	2015	37	45	36	52	49	55	40	40	51	51	43	73	54	63	37	46	73	73	69	69	48	48	42	54	0	0	21	39	45	45	60	66	43	43	62	65	64	79	64	64	0	0	59	62	38	41	52	55	28	34	35	35	43	43	15	42	0	0	0	0	64	64	54	56	0	0	42	42	33	33	39	39	49	49	40	40	30	45	46	46	28	34
17R0162	92	2	Puyjalon	non	F	2017	2015	41	45	32	40	46	55	37	37	48	51	58	73	54	54	46	46	64	73	69	72	0	0	42	42	64	64	36	39	42	45	60	66	46	46	53	53	73	79	46	46	68	71	56	62	38	41	55	55	34	34	35	35	31	43	39	42	78	81	80	80	64	67	50	50	0	0	36	42	33	48	35	37	49	49	40	46	30	45	37	40	31	31
17R0164	93	2	Puyjalon	oui	F	2017	2015	45	49	40	56	52	58	28	40	51	51	43	73	54	63	37	37	73	73	69	69	42	42	54	54	64	64	36	36	42	42	57	60	43	43	53	59	61	64	64	64	68	71	62	62	38	38	52	55	28	34	35	35	43	43	Unscored	Unscored	60	75	59	59	64	64	50	54	39	39	42	42	33	33	35	37	49	49	46	46	30	45	37	40	31	34
17R0166	94	2	Puyjalon	non	M	2017	2015	25	25	40	48	49	55	37	43	48	51	49	58	54	54	37	37	64	73	69	72	42	48	54	60	64	70	36	39	42	45	63	63	46	49	53	53	64	64	46	55	71	71	56	56	38	41	49	49	28	28	35	35	37	43	39	39	78	78	71	71	64	64	50	50	39	39	42	42	33	57	35	37	49	49	40	46	45	45	37	40	34	37
17R0168	95	2	Puyjalon	non	F	2017	2013	25	37	40	40	52	55	37	40	51	51	58	73	54	63	37	46	73	73	69	69	42	48	42	60	64	64	36	36	42	42	66	69	43	46	53	53	64	79	46	64	68	71	56	62	38	38	52	55	34	34	35	41	37	43	39	42	60	60	71	83	64	64	50	50	39	39	42	51	33	33	35	37	49	49	46	46	30	36	37	40	31	37
17R0172	96	2	Puyjalon	non	F	2017	2014	25	41	40	40	52	55	28	37	51	51	49	73	63	63	37	46	73	73	69	69	42	48	42	60	64	70	21	36	42	45	60	63	46	49	62	68	73	73	46	64	68	71	56	56	38	38	52	55	28	34	35	35	34	43	39	42	60	78	80	80	58	58	50	54	39	39	42	51	33	57	35	39	49	49	40	46	36	36	46	46	28	37
17R0174	97	2	Puyjalon	non	F	2017	2014	25	45	40	40	52	52	37	40	51	51	49	73	54	63	37	46	73	73	63	69	48	48	42	42	64	64	36	39	42	45	63	66	43	49	53	65	64	73	46	64	68	71	56	62	38	41	49	52	34	37	35	35	37	43	39	42	60	75	80	80	58	70	50	50	39	39	51	51	48	57	35	37	43	49	46	46	30	45	40	40	31	31
17R0176	98	2	Puyjalon	non	F	2017	2015	25	49	40	44	55	55	28	37	45	51	49	49	54	54	37	46	73	73	69	69	42	42	48	60	64	67	36	39	42	45	60	66	46	49	53	62	73	79	46	46	68	71	56	62	38	38	55	55	28	34	35	35	31	43	39	42	60	78	56	80	58	64	50	50	39	39	42	42	33	57	37	37	43	49	46	46	36	45	40	40	34	34
17R0178	99	2	Puyjalon	non	M	2017	2015	25	45	40	52	49	55	28	40	51	51	49	49	57	63	46	49	73	73	57	69	42	42	42	42	64	64	36	39	42	45	66	66	46	46	53	65	79	79	55	64	71	71	56	62	38	38	52	55	34	34	35	41	34	43	39	42	60	60	80	80	64	64	50	50	39	39	36	51	57	57	37	39	49	49	40	40	36	45	40	40	34	37
17R0180	100	2	Puyjalon	non	M	2017	2014	45	49	40	40	55	55	37	40	48	51	49	49	54	63	37	37	73	73	69	72	42	42	54	54	64	67	36	36	45	45	60	69	43	49	53	65	73	73	46	64	71	71	56	56	38	38	52	55	34	34	35	35	16	34	42	42	60	60	71	80	64	64	54	56	39	39	51	51	33	57	35	39	43	49	40	46	30	30	40	40	31	37
17R0182	101	2	Puyjalon	non	M	2017	2014	25	49	32	44	49	49	40	43	48	51	43	49	63	63	37	46	0	0	69	72	0	0	42	54	64	64	36	36	45	45	57	57	49	49	65	68	73	79	0	0	68	71	56	83	38	38	49	55	34	34	35	35	34	34	42	42	60	78	0	0	0	0	50	50	39	39	42	42	33	57	37	39	49	49	46	46	45	45	46	46	28	31
17R0185	102	2	Puyjalon	non	M	2017	2013	25	37	32	40	49	55	28	37	51	51	49	73	54	54	37	37	0	0	69	69	0	0	42	42	64	70	39	39	45	45	66	66	43	43	53	65	73	73	0	0	71	71	83	83	38	38	55	55	34	34	35	35	16	43	Unscored	Unscored	60	60	56	80	64	67	50	54	39	51	42	51	33	57	35	39	43	43	40	40	45	45	37	40	31	37
17R0186	103	2	Puyjalon	non	M	2017	2015	25	45	36	48	49	55	40	43	51	51	49	58	54	57	37	37	0	0	63	69	0	0	42	54	64	70	36	36	45	45	60	69	43	49	53	62	64	79	46	55	68	71	62	83	38	38	55	55	28	34	35	35	16	43	42	42	78	81	59	59	58	58	50	54	39	39	42	42	33	33	37	39	49	49	40	46	30	45	40	46	31	31
17R0187	104	2	Puyjalon	non	F	2017	2014	25	45	40	52	49	52	28	37	45	51	49	58	54	54	46	49	73	73	69	69	0	0	42	54	67	67	36	39	45	45	60	69	46	46	50	53	73	73	0	0	71	71	62	62	38	38	55	55	34	34	35	35	34	43	39	45	60	78	80	80	58	70	54	56	39	51	36	36	33	33	35	35	49	49	46	46	30	45	37	46	31	34
17R0188	105	2	Puyjalon	non	F	2017	2014	25	37	32	40	52	52	37	40	51	51	43	58	63	63	46	46	0	0	69	72	0	0	42	54	64	64	36	39	45	45	57	66	43	46	53	53	64	73	0	0	0	0	62	83	38	38	55	55	34	34	35	35	16	34	Unscored	Unscored	60	81	80	80	0	0	56	56	39	39	42	42	33	54	39	39	49	49	40	40	30	45	40	46	28	34
17R0189	106	1	Romaine	non	F	2017	2015	25	45	40	40	49	52	28	40	51	57	49	73	51	63	37	46	67	73	69	72	0	0	42	42	64	64	36	42	45	45	66	69	46	46	65	77	73	73	46	58	68	71	56	59	38	38	49	55	28	34	35	38	34	43	42	48	60	78	59	68	58	67	50	50	39	48	42	51	33	48	35	35	43	49	46	46	45	45	40	40	31	31
17R0190	107	2	Puyjalon	non	F	2017	2014	25	45	40	52	55	55	28	40	51	51	49	58	54	57	37	46	64	73	69	69	0	0	42	60	67	67	36	36	45	45	57	60	43	49	53	62	61	73	46	46	0	0	56	62	38	41	55	55	34	37	35	41	34	43	39	42	60	60	71	80	0	0	50	56	39	39	42	51	33	57	35	35	49	49	40	40	30	51	37	37	31	37
17R0191	108	2	Puyjalon	non	M	2017	2014	25	45	40	52	52	52	28	37	51	51	49	73	54	63	37	46	64	73	69	69	0	0	42	60	64	64	36	39	42	42	0	0	49	49	62	68	73	79	0	0	68	68	56	56	41	41	55	55	28	34	35	35	43	46	Unscored	Unscored	60	60	80	80	58	58	50	54	39	39	36	42	0	0	35	39	49	49	40	46	45	45	46	46	28	37
17R0192	109	2	Puyjalon	non	M	2017	2014	25	45	52	52	49	55	40	40	51	51	73	73	54	63	37	46	64	73	69	69	0	0	42	54	70	70	39	39	42	45	66	66	46	49	53	53	64	73	0	0	68	68	56	59	38	38	55	55	34	34	35	44	37	46	42	42	60	78	56	65	64	64	54	56	39	39	36	42	Unscored	Unscored	35	39	49	52	40	40	30	51	37	37	31	31
17R0193	110	2	Puyjalon	non	F	2017	2014	25	37	32	52	49	55	37	43	51	51	49	49	57	63	37	46	64	73	69	69	0	0	42	54	64	64	36	39	42	45	60	66	46	49	53	65	73	73	46	64	71	71	56	86	38	38	49	55	28	34	35	35	34	43	39	42	60	60	56	80	58	64	50	54	39	39	42	42	33	57	37	39	43	49	46	46	45	45	46	46	28	28
17R0194	111	2	Puyjalon	non	M	2017	2015	25	45	52	52	49	55	37	40	51	51	43	49	54	63	37	37	73	73	69	69	0	0	42	42	64	70	36	36	45	45	60	69	46	49	62	65	79	79	46	46	68	68	59	62	38	41	52	55	34	34	35	35	37	43	42	42	78	78	80	80	64	64	50	54	39	39	42	42	33	33	37	39	49	49	40	46	30	30	37	40	31	37
17R0196	112	2	Puyjalon	non	F	2017	2014	25	37	32	44	46	55	37	40	48	51	43	49	54	63	37	37	0	0	69	69	0	0	42	60	64	64	21	21	42	45	60	60	43	49	53	68	64	79	43	46	68	71	56	83	38	41	52	55	28	34	35	41	43	46	42	42	60	78	65	71	61	67	50	50	39	39	36	36	33	33	37	37	49	49	40	46	51	51	37	37	31	31
17R0198	113	2	Puyjalon	non	F	2017	2015	25	65	40	52	46	55	37	43	51	51	49	73	54	57	37	37	73	73	69	69	0	0	42	54	64	64	36	39	45	45	60	66	43	49	65	68	73	79	0	0	77	77	56	56	38	41	52	55	28	34	35	35	37	37	42	45	60	78	80	80	64	64	50	54	39	39	42	51	33	57	35	37	49	49	40	40	30	45	37	37	31	31
17R0200	114	1	Romaine	non	M	2017	2014	37	41	40	40	46	52	28	28	48	51	49	49	42	54	46	46	73	73	69	69	0	0	42	45	64	67	39	42	45	45	66	69	46	46	56	56	61	73	0	0	68	77	56	56	41	41	52	55	28	31	44	44	34	37	42	42	81	81	68	68	61	64	56	56	51	51	51	51	48	57	35	37	49	49	40	40	48	48	37	37	34	34
17R0202	115	2	Puyjalon	non	F	2017	2014	45	49	52	52	55	55	37	40	51	51	49	49	54	57	37	46	73	73	69	69	0	0	42	54	64	67	36	39	45	45	60	69	46	46	53	65	79	79	64	64	71	71	62	83	38	38	52	55	28	34	35	35	43	43	42	45	78	78	56	80	61	70	50	56	39	51	36	48	33	57	39	39	49	49	40	40	45	45	37	37	31	37
17R0203	116	2	Puyjalon	non	M	2017	2014	25	45	32	40	55	55	28	28	45	51	49	73	63	63	37	46	0	0	69	69	0	0	54	54	64	64	36	36	42	45	60	69	46	46	62	62	64	73	0	0	68	71	56	83	38	38	52	52	28	34	35	41	34	34	39	45	60	75	59	83	0	0	50	56	39	39	42	51	33	33	35	37	43	49	40	40	36	45	40	46	37	37
17R0204	117	2	Puyjalon	non	M	2017	2014	25	25	40	52	52	55	28	43	51	51	49	49	54	54	37	46	0	0	69	72	0	0	42	60	64	67	36	36	45	45	60	69	49	49	62	65	73	73	46	46	0	0	56	62	38	38	52	52	34	34	35	35	34	43	42	42	60	78	83	83	64	64	50	56	39	39	36	42	33	33	37	39	49	49	40	46	30	45	37	37	31	34
17R0205	118	2	Puyjalon	non	M	2017	2013	37	45	40	52	49	52	28	40	51	54	58	73	54	57	37	49	73	73	69	69	0	0	42	54	64	67	36	36	45	45	60	60	43	49	53	62	64	79	46	46	71	71	62	62	38	38	55	55	28	34	35	35	16	16	42	42	81	81	65	80	67	70	50	56	39	39	36	42	33	54	37	39	49	49	46	46	30	30	37	46	28	31
17R0206	119	2	Puyjalon	oui	F	2017	2015	37	49	40	56	49	58	37	40	51	51	49	58	51	54	46	49	73	73	69	72	0	0	42	54	64	64	36	36	42	45	60	60	43	43	59	65	61	73	46	58	71	71	56	83	38	41	52	55	34	34	35	35	43	43	42	42	60	60	59	80	64	64	50	54	39	39	42	42	33	57	35	37	49	49	46	49	30	45	37	37	31	37
17R0207	120	1	Romaine	non	M	2017	2015	25	45	36	52	49	52	28	40	48	51	43	73	54	63	46	46	73	73	69	69	0	0	42	42	64	64	21	36	45	45	57	60	46	46	65	77	67	73	0	0	68	71	56	59	38	38	52	58	34	37	35	38	34	43	39	42	60	78	65	71	58	67	56	56	39	39	36	51	33	60	35	35	49	49	40	49	30	45	40	40	31	31
17R0208	121	2	Puyjalon	non	F	2017	2015	37	49	32	40	49	49	28	40	45	54	49	49	54	57	37	49	0	0	69	69	0	0	42	48	64	64	36	39	42	45	60	66	43	49	53	53	64	73	46	46	68	68	56	56	38	41	49	52	28	28	35	41	16	43	39	42	60	78	59	80	58	64	50	56	39	39	42	42	33	33	37	39	43	49	46	46	45	45	37	37	31	34
17R0209	122	2	Puyjalon	non	F	2017	2014	41	45	40	40	52	52	28	28	51	51	49	73	63	63	37	46	73	73	69	69	0	0	42	60	64	70	21	36	42	45	60	63	46	46	53	62	73	73	46	55	68	68	56	56	38	41	52	55	34	37	35	35	34	37	39	45	60	78	71	83	58	64	50	56	39	39	42	51	33	57	35	35	49	49	46	46	36	45	37	46	28	37
17R0210	123	2	Puyjalon	non	F	2017	2014	45	49	32	52	46	46	40	40	51	51	58	73	54	66	37	37	73	73	69	69	X	X	54	54	64	64	36	39	42	45	60	66	43	43	53	62	73	73	46	46	71	71	62	62	38	38	52	52	34	34	35	38	37	43	39	45	60	78	71	80	70	70	50	56	39	57	36	42	33	33	33	39	43	49	40	46	30	51	40	46	37	37
17R0211	124	2	Puyjalon	non	F	2017	2014	25	45	40	52	52	52	28	28	45	45	49	73	57	63	37	46	73	73	69	69	0	0	42	42	64	67	39	39	45	45	66	69	46	49	53	53	67	73	46	64	71	71	62	83	38	38	49	52	34	34	35	35	43	43	39	42	78	78	65	80	64	70	50	56	39	39	51	51	33	57	37	39	49	49	40	46	30	51	37	37	34	34
17R0213	125	2	Puyjalon	non	F	2017	2014	45	45	32	40	49	55	37	40	51	51	58	73	54	63	46	46	73	73	69	69	0	0	42	54	64	67	36	39	42	45	60	66	43	46	53	53	73	73	0	0	68	68	62	83	38	38	55	55	28	34	35	35	34	43	42	42	60	81	0	0	58	70	54	54	39	39	36	42	33	33	35	39	49	49	40	46	30	30	37	37	31	31
17R0215	126	2	Puyjalon	non	F	2017	2014	25	37	40	52	49	52	28	28	48	51	49	49	54	57	37	46	73	73	69	69	42	42	42	60	64	70	21	36	42	42	60	69	46	49	62	62	64	73	46	46	0	0	56	56	41	41	52	55	28	28	35	35	34	37	39	42	60	60	56	56	58	67	50	56	39	48	42	51	33	57	39	39	49	49	46	46	30	36	37	37	34	37
17R0217	127	2	Puyjalon	non	F	2017	2014	25	45	40	52	55	55	28	28	48	51	43	58	54	57	37	46	0	0	69	69	0	0	54	54	64	70	39	42	42	45	0	0	43	46	53	62	61	64	46	55	0	0	62	65	38	38	52	55	34	34	35	35	43	43	39	42	60	60	71	80	64	64	50	56	39	39	42	42	33	33	35	37	49	49	40	46	30	51	37	37	34	37
17R0218	128	2	Puyjalon	oui	M	2017	2015	37	41	40	40	55	55	28	40	51	54	49	58	54	54	37	46	0	0	69	69	X	X	42	54	64	64	36	36	42	42	0	0	49	49	53	53	73	79	46	64	0	0	56	62	38	41	55	55	34	34	35	41	16	37	39	39	60	78	71	83	64	67	50	50	39	39	51	51	33	33	35	37	49	49	40	40	36	45	40	46	0	0
17R0219	129	2	Puyjalon	non	F	2017	2015	45	45	44	52	55	55	37	40	51	51	58	73	54	63	37	37	0	0	69	69	0	0	42	54	64	70	36	39	42	45	60	66	43	49	53	62	64	79	0	0	68	77	59	83	38	38	52	52	28	34	41	44	34	43	39	39	60	60	59	59	61	64	56	56	39	39	36	42	54	54	37	37	49	49	40	40	30	45	37	40	31	31
17R0220	130	2	Puyjalon	non	M	2017	2014	45	45	36	52	49	52	37	40	48	51	43	73	54	63	37	46	73	73	69	69	0	0	42	54	64	64	36	39	45	45	60	66	46	49	53	53	64	73	46	46	71	71	62	83	38	38	55	55	28	34	35	41	16	43	Unscored	Unscored	78	78	59	80	58	64	54	56	39	39	42	51	33	33	37	39	49	49	46	46	30	45	37	40	31	31
17R0221	131	2	Puyjalon	non	F	2017	2014	25	45	48	52	49	49	28	40	51	51	73	73	63	63	37	37	64	73	63	69	0	0	42	60	64	67	39	39	42	42	66	66	43	49	62	62	73	79	0	0	71	71	56	62	38	38	55	55	34	34	35	35	37	43	42	42	60	78	65	80	58	64	50	54	39	39	36	42	33	54	35	39	49	49	46	46	30	45	40	46	28	31
17R0222	132	2	Puyjalon	non	M	2017	2014	25	45	40	52	49	49	37	40	48	51	58	73	51	66	37	46	73	73	69	69	0	0	42	54	64	64	21	39	42	45	60	66	46	49	53	62	64	73	0	0	68	68	56	62	38	41	49	52	28	28	35	41	43	43	39	42	60	60	56	71	64	64	50	54	39	39	42	57	33	57	39	39	49	49	40	46	30	45	37	46	31	31
